UniProtID,well,value
P10290,D3,3458.8622
P10290,D4,3841.9134
P10290,D5,3674.6221
P10290,D6,3750.9270
P10290,E1,3334.2836
P10290,E2,4748.6783
P10290,E3,3327.7835
P10290,E4,3235.1136
P10290,E5,3291.4086
P10290,E6,3402.5775
P10290,F1,3566.4785
P10290,F2,4108.9989
P10290,F3,3485.2811
P10290,F4,3473.8397
P10290,F5,3919.9587
P10290,F6,3289.5036
P10290,G1,3347.8654
P10290,G2,3881.4841
P10290,G3,3526.4484
P10290,G4,3496.2338
P10290,G5,3416.1015
P10290,G6,3034.3238
P10290,H1,4140.4574
P10290,H2,2747.1707
P10290,H3,3297.2938
P10290,H4,3859.4469
P10290,H5,3618.5956
P10290,H6,3936.7976
P10291,A1,216.4551
P10291,A2,189.5704
P10291,A3,174.7187
P10291,A4,181.0874
P10291,A5,192.9149
P10291,A6,209.5999
P10291,B1,202.0676
P10291,B2,201.4802
P10291,B3,269.5526
P10291,B4,186.9879
P10291,B5,178.1914
P10291,B6,187.5724
P10291,C1,174.9205
P10291,C2,220.6048
P10291,C3,184.0362
P10291,C4,189.2407
P10291,C5,238.8482
P10291,C6,169.1021
P10291,D1,207.6223
P10291,D2,218.5987
P10291,D3,178.6078
P10291,D4,198.6764
P10291,D5,191.1131
P10291,D6,185.6459
P10291,E1,225.9500
P10291,E2,203.6205
P10291,E3,211.6242
P10291,E4,176.1567
P10291,E5,217.7670
P10291,E6,199.4691
P10291,F1,174.1012
P10291,F2,206.2623
P10291,F3,187.7103
P10291,F4,212.4474
P10291,F5,194.2080
P10291,F6,171.2230
P10291,G1,177.6993
P10291,G2,207.8842
P10291,G3,195.3025
P10291,G4,240.7337
P10291,G5,173.9687
P10291,G6,227.8291
P10291,H1,212.8666
P10291,H2,177.8980
P10291,H3,200.8008
P10291,H4,230.3853
P10291,H5,224.2961
P10291,H6,199.4477
P10292,A1,662.4880
P10292,A2,637.6401
P10292,A3,607.0376
P10292,A4,589.4554
P10292,A5,567.9333
P10292,A6,603.4188
P10292,B1,643.9592
P10292,B2,822.8672
P10292,B3,665.9093
P10292,B4,547.0711
P10292,B5,695.0721
P10292,B6,681.1162
P10292,C1,459.4049
P10292,C2,645.9247
P10292,C3,624.8706
P10292,C4,612.9005
P10292,C5,612.5467
P10292,C6,595.1027
P10292,D1,625.1295
P10292,D2,477.6338
P10292,D3,584.3836
P10292,D4,668.8135
P10292,D5,576.9328
P10292,D6,691.9817
P10292,E1,565.0854
P10292,E2,582.1302
P10292,E3,552.4039
P10292,E4,611.5341
P10292,E5,685.6630
P10292,E6,645.7266
P10292,F1,604.3716
P10292,F2,743.5114
P10292,F3,564.4698
P10292,F4,630.7018
P10292,F5,599.6841
P10292,G1,585.2367
P10292,G2,641.2983
P10292,G3,719.2213
P10292,G4,616.5641
P10292,G5,647.7487
P10292,G6,556.8376
P10292,H1,675.0205
P10292,H2,679.3504
P10292,H3,693.0448
P10292,H4,685.8684
P10292,H5,602.5719
P10292,H6,569.6082
P10293,A1,1145.5463
P10293,A2,1103.8658
P10293,A3,974.8290
P10293,A4,880.2528
P10293,A5,834.4494
P10293,A6,943.2527
P10293,B1,869.8997
P10293,B2,860.9553
P10293,B3,833.1731
P10293,B4,1179.4172
P10293,B5,1111.9156
P10293,B6,1166.2845
P10293,C1,941.8723
P10293,C2,863.9438
P10293,C3,876.3597
P10293,C4,701.0292
P10293,C5,703.9909
P10293,C6,824.2472
P10293,D1,461.1777
P10293,D2,510.3206
P10293,D3,466.2968
P10293,D4,1342.4334
P10293,D5,1310.8065
P10293,D6,1201.3466
P10293,E1,1044.8705
P10293,E2,1162.7513
P10293,E3,999.9711
P10293,E4,839.6117
P10293,E5,870.3174
P10293,E6,897.6148
P10293,F1,748.1964
P10293,F2,769.0650
P10293,F3,792.9997
P10293,F4,1160.9805
P10293,F5,1086.9688
P10293,F6,1171.4809
P10293,G1,940.9656
P10293,G2,1111.2418
P10293,G3,816.7502
P10293,G4,679.1094
P10293,G5,696.1641
P10293,G6,716.0107
P10293,H1,521.9173
P10293,H2,466.2491
P10293,H3,516.5138
P10293,H4,1238.2486
P10293,H5,1315.3027
P10293,H6,1189.6953
P10294,A1,367.3424
P10294,A2,411.9387
P10294,A3,370.1748
P10294,A4,315.4424
P10294,A5,297.2493
P10294,A6,277.3190
P10294,B1,257.8141
P10294,B2,234.1855
P10294,B3,220.9743
P10294,B4,370.3485
P10294,B5,383.9553
P10294,B6,387.1294
P10294,C1,298.7749
P10294,C2,280.9115
P10294,C3,283.7783
P10294,C4,289.2223
P10294,C5,238.7649
P10294,C6,257.4988
P10294,D1,131.4958
P10294,D2,133.9732
P10294,D3,123.7763
P10294,D4,385.3220
P10294,D5,390.9934
P10294,D6,374.9905
P10294,E1,321.8495
P10294,E2,357.6064
P10294,E3,378.1173
P10294,E4,287.2695
P10294,E5,302.8538
P10294,E6,294.0002
P10294,F1,249.5955
P10294,F2,255.9901
P10294,F3,272.1613
P10294,F4,371.6858
P10294,F5,366.7601
P10294,F6,352.3283
P10294,G1,298.0493
P10294,G2,359.4447
P10294,G3,326.2061
P10294,G4,235.4646
P10294,G5,200.9603
P10294,G6,291.2415
P10294,H1,158.0532
P10294,H2,141.6300
P10294,H3,152.1303
P10294,H4,394.3150
P10294,H5,409.6067
P10294,H6,410.3797
P10295,A1,143.1596
P10295,A2,177.4628
P10295,A3,139.7542
P10295,A4,170.0308
P10295,A5,164.6790
P10295,A6,152.3747
P10295,B1,158.5072
P10295,B2,155.5415
P10295,B3,153.5277
P10295,B4,127.7518
P10295,B5,170.8374
P10295,B6,194.9214
P10295,C1,153.0525
P10295,C2,187.3981
P10295,C3,155.6868
P10295,C4,153.5395
P10295,C5,186.2932
P10295,C6,184.8327
P10295,D1,137.8259
P10295,D2,146.9154
P10295,D3,161.2030
P10295,D4,170.6773
P10295,D5,138.2311
P10295,D6,144.2453
P10295,E1,145.2774
P10295,E2,155.3412
P10295,E3,162.9800
P10295,E4,113.6252
P10295,E5,128.1170
P10295,E6,149.7432
P10295,F1,176.8560
P10295,F2,141.0513
P10295,F3,132.1639
P10295,F4,153.5478
P10295,F5,157.8545
P10295,F6,150.9957
P10295,G1,168.0120
P10295,G2,183.9042
P10295,G3,151.6279
P10295,G4,154.1821
P10295,G5,168.2212
P10295,G6,138.5781
P10295,H1,142.6901
P10295,H2,176.7793
P10295,H3,157.7950
P10295,H4,126.1946
P10295,H5,162.9413
P10295,H6,168.9344
P10296,A1,395.2382
P10296,A2,452.4443
P10296,A3,396.5506
P10296,A4,451.5183
P10296,A5,319.1650
P10296,A6,363.1083
P10296,B1,397.9668
P10296,B2,394.5461
P10296,B3,431.7230
P10296,B4,397.4255
P10296,B5,434.2245
P10296,B6,437.4540
P10296,C1,406.5556
P10296,C2,372.1047
P10296,C3,334.9596
P10296,C4,353.0621
P10296,C5,361.3900
P10296,C6,418.4214
P10296,D1,476.9618
P10296,D2,348.6734
P10296,D3,290.0355
P10296,D4,407.5286
P10296,D5,335.9564
P10296,D6,404.5543
P10296,E1,476.6441
P10296,E2,396.1686
P10296,E3,409.1313
P10296,E4,329.7727
P10296,E5,424.4184
P10296,E6,346.9474
P10296,F1,335.9570
P10296,F2,407.8601
P10296,F3,383.9963
P10296,F4,455.9811
P10296,F5,379.4920
P10296,F6,391.8121
P10296,G1,386.1085
P10296,G2,472.7217
P10296,G3,382.7610
P10296,G4,398.7770
P10296,G5,372.1668
P10296,G6,401.9918
P10296,H1,456.0936
P10296,H2,407.4290
P10296,H3,426.3733
P10296,H4,423.1253
P10296,H5,395.9389
P10296,H6,408.1619
P10297,A1,698.3814
P10297,A2,982.8353
P10297,A3,878.2700
P10297,A4,777.1414
P10297,A5,850.0015
P10297,A6,748.8282
P10297,B1,743.0229
P10297,B2,802.7742
P10297,B3,853.0965
P10297,B4,713.0994
P10297,B5,844.8681
P10297,B6,868.7123
P10297,C1,896.6618
P10297,C2,791.5141
P10297,C3,790.7998
P10297,C4,980.7399
P10297,C5,701.0019
P10297,C6,904.7122
P10297,D1,804.9985
P10297,D2,911.2178
P10297,D3,830.0854
P10297,D4,1052.7072
P10297,D5,755.9748
P10297,D6,971.6265
P10297,E1,895.2740
P10297,E2,855.1264
P10297,E3,791.8356
P10297,E4,948.6371
P10297,E5,899.9371
P10297,E6,928.2900
P10297,F1,837.0680
P10297,F2,786.0995
P10297,F3,921.1119
P10297,F4,817.0258
P10297,F5,924.6146
P10297,F6,877.6822
P10297,G1,1083.8791
P10297,G2,1001.7483
P10297,G3,720.0733
P10297,G4,877.7864
P10297,G5,826.0195
P10297,G6,808.0941
P10297,H1,884.6535
P10297,H2,905.7450
P10297,H3,776.6397
P10297,H4,718.9975
P10297,H5,789.3339
P10297,H6,839.8436
P10298,A1,627.6662
P10298,A2,637.1987
P10298,A3,680.7580
P10298,A4,672.0912
P10298,A5,713.9473
P10298,A6,606.6986
P10298,B1,627.7317
P10298,B2,586.0297
P10298,B3,737.1611
P10298,B4,612.0167
P10298,B5,691.2387
P10298,B6,752.5216
P10298,C1,716.2710
P10298,C2,618.7064
P10298,C3,624.9242
P10298,C4,686.5532
P10298,C5,570.0271
P10298,C6,666.8289
P10298,D1,707.3563
P10298,D2,612.2182
P10298,D3,691.3279
P10298,D4,803.9645
P10298,D5,585.9510
P10298,D6,657.7846
P10298,E1,673.7506
P10298,E2,585.2064
P10298,E3,605.2420
P10298,E4,721.0627
P10298,E5,671.8725
P10298,E6,578.9146
P10298,F1,554.7758
P10298,F2,711.0668
P10298,F3,688.9523
P10298,F4,688.3417
P10298,F5,621.7165
P10298,F6,795.1236
P10298,G1,619.2939
P10298,G2,591.3652
P10298,G3,694.3103
P10298,G4,540.4766
P10298,G5,581.0868
P10298,G6,635.7545
P10298,H1,637.7652
P10298,H2,653.8028
P10298,H3,729.9496
P10298,H4,695.2802
P10298,H5,710.9220
P10298,H6,646.9169
P10299,A1,482.1176
P10299,A2,560.6054
P10299,A3,534.3122
P10299,A4,507.0832
P10299,A5,518.8187
P10299,A6,518.4140
P10299,B1,514.2849
P10299,B2,526.8866
P10299,B3,472.8624
P10299,B4,580.2490
P10299,B5,476.6703
P10299,B6,555.2407
P10299,C1,637.7338
P10299,C2,578.5077
P10299,C3,492.9436
P10299,C4,545.7733
P10299,C5,503.1142
P10299,C6,524.6064
P10299,D1,592.8159
P10299,D2,495.5901
P10299,D3,486.1333
P10299,D4,494.1798
P10299,D5,519.1468
P10299,D6,508.5852
P10299,E1,504.3169
P10299,E2,529.6434
P10299,E3,595.0957
P10299,E4,455.1186
P10299,E5,535.9435
P10299,E6,588.0933
P10299,F1,518.5617
P10299,F2,521.0946
P10299,F3,584.2049
P10299,F4,487.1583
P10299,F5,551.5229
P10299,F6,601.3158
P10299,G1,416.3605
P10299,G2,416.8348
P10299,G3,467.3567
P10299,G4,466.0404
P10299,G5,463.0568
P10299,G6,570.2897
P10299,H1,567.9287
P10299,H2,489.6028
P10299,H3,511.8722
P10299,H4,454.0614
P10299,H5,409.4863
P10299,H6,443.0001
P10300,A1,302.6550
P10300,A2,335.2660
P10300,A3,343.3855
P10300,A4,365.3585
P10300,A5,434.9027
P10300,A6,314.9726
P10300,B1,340.5563
P10300,B2,330.6919
P10300,B3,297.1921
P10300,B4,368.5805
P10300,B5,424.5514
P10300,B6,341.5696
P10300,C1,372.4634
P10300,C2,440.7299
P10300,C3,365.2836
P10300,C4,350.0343
P10300,C5,319.4244
P10300,C6,311.3131
P10300,D1,372.1638
P10300,D2,423.8883
P10300,D3,348.4481
P10300,D5,332.0695
P10300,D6,335.9850
P10300,E1,333.8757
P10300,E2,349.9801
P10300,E3,322.5888
P10300,E4,403.5784
P10300,E5,442.0186
P10300,E6,431.2012
P10300,F1,354.9875
P10300,F2,352.1211
P10300,F3,440.1878
P10300,F4,365.9666
P10300,F5,391.6785
P10300,F6,394.9524
P10300,G1,395.6073
P10300,G2,379.8317
P10300,G3,421.1173
P10300,G4,341.4671
P10300,G5,377.2806
P10300,G6,288.2196
P10300,H1,348.0881
P10300,H2,384.1658
P10300,H3,467.9550
P10300,H4,324.1346
P10300,H5,285.4249
P10300,H6,402.4938
P10301,A1,184.0572
P10301,A2,172.0085
P10301,A3,222.0092
P10301,A4,216.9783
P10301,A5,204.7252
P10301,A6,191.9718
P10301,B1,202.3787
P10301,B2,214.4355
P10301,B3,186.6770
P10301,B4,224.4144
P10301,B5,180.3439
P10301,B6,177.7832
P10301,C1,223.0887
P10301,C2,223.3009
P10301,C3,205.9254
P10301,C4,186.7022
P10301,C5,211.2115
P10301,C6,193.8943
P10301,D1,265.3923
P10301,D2,220.0824
P10301,D3,220.4462
P10301,D4,182.5470
P10301,D5,181.9917
P10301,D6,191.9844
P10301,E1,229.2791
P10301,E2,170.3966
P10301,E3,195.4088
P10301,E4,177.7179
P10301,E5,195.4643
P10301,E6,193.6555
P10301,F1,154.0575
P10301,F2,173.7346
P10301,F3,210.1827
P10301,F4,175.5715
P10301,F5,192.9235
P10301,F6,205.7657
P10301,G1,197.8531
P10301,G2,240.4435
P10301,G3,205.0782
P10301,G4,219.6234
P10301,G5,228.0353
P10301,G6,165.4743
P10301,H1,221.5971
P10301,H2,213.5843
P10301,H3,184.8750
P10301,H4,206.3891
P10301,H5,223.8417
P10301,H6,208.3573
P10302,A1,135.9152
P10302,A2,141.7797
P10302,A3,161.6701
P10302,A4,163.2930
P10302,A5,145.7921
P10302,A6,131.0738
P10302,B1,138.0080
P10302,B2,142.9220
P10302,B3,146.8120
P10302,B4,152.2743
P10302,B5,148.0055
P10302,B6,144.8621
P10302,C1,138.1127
P10302,C2,165.6993
P10302,C3,143.3636
P10302,C4,149.6278
P10302,C5,152.0602
P10302,C6,149.8221
P10302,D1,163.8125
P10302,D2,119.0788
P10302,D3,163.9728
P10302,D4,154.7543
P10302,D5,146.9357
P10302,D6,123.5228
P10302,E1,150.7160
P10302,E2,156.5735
P10302,E3,149.1159
P10302,E4,166.3860
P10302,E5,148.6913
P10302,E6,150.7830
P10302,F1,172.7550
P10302,F2,142.9860
P10302,F3,131.7049
P10302,F4,175.6389
P10302,F5,149.8925
P10302,F6,150.2169
P10302,G1,143.0970
P10302,G2,127.3717
P10302,G3,137.8511
P10302,G4,134.3190
P10302,G5,129.8479
P10302,G6,131.2863
P10302,H1,157.7110
P10302,H2,153.5335
P10302,H4,125.4607
P10302,H5,142.3052
P10302,H6,120.8402
P10303,A1,103.4087
P10303,A2,81.4657
P10303,A4,89.7012
P10303,A5,95.2607
P10303,A6,68.7193
P10303,B1,101.3145
P10303,B2,93.5888
P10303,B3,87.5534
P10303,B4,95.5921
P10303,B5,89.9418
P10303,B6,80.9240
P10303,C1,97.2523
P10303,C2,108.2591
P10303,C3,91.2072
P10303,C4,103.1816
P10303,C5,109.8881
P10303,C6,70.3970
P10303,D1,91.0887
P10303,D2,100.7543
P10303,D3,101.2591
P10303,D4,100.4744
P10303,D5,101.8404
P10303,D6,92.3236
P10303,E1,107.8619
P10303,E2,88.5648
P10303,E3,103.0929
P10303,E4,102.8347
P10303,E5,86.5376
P10303,E6,92.0140
P10303,F1,102.1198
P10303,F2,95.7727
P10303,F3,108.1290
P10303,F4,114.3983
P10303,F5,94.9755
P10303,F6,82.0111
P10303,G1,81.4598
P10303,G2,89.1802
P10303,G3,87.4695
P10303,G4,100.1239
P10303,G5,98.6133
P10303,G6,89.0046
P10303,H1,87.4836
P10303,H2,79.5575
P10303,H3,85.5525
P10303,H4,92.4330
P10303,H5,93.2221
P10303,H6,102.2484
P10304,A1,236.3532
P10304,A2,210.6690
P10304,A3,230.4338
P10304,A4,217.0653
P10304,A5,228.2415
P10304,A6,223.7381
P10304,B1,246.6606
P10304,B2,245.4236
P10304,B3,199.9837
P10304,B4,190.1385
P10304,B5,235.1027
P10304,B6,273.2085
P10304,C1,222.3461
P10304,C2,218.4717
P10304,C3,231.3875
P10304,C4,189.8626
P10304,C5,255.9861
P10304,C6,234.6627
P10304,D1,221.0920
P10304,D2,257.9030
P10304,D3,208.1287
P10304,D4,231.8147
P10304,D5,237.7314
P10304,D6,192.2303
P10304,E1,226.6290
P10304,E2,249.1417
P10304,E3,234.4761
P10304,E4,220.9571
P10304,E5,204.3969
P10304,E6,211.2485
P10304,F1,216.6288
P10304,F2,207.3867
P10304,F3,221.4312
P10304,F4,188.7296
P10304,F5,219.2551
P10304,F6,189.3743
P10304,G1,210.9164
P10304,G2,289.8809
P10304,G3,234.8941
P10304,G4,228.1658
P10304,G5,269.0022
P10304,G6,229.3508
P10304,H1,218.1733
P10304,H2,211.1435
P10304,H3,214.7435
P10304,H4,245.0652
P10304,H5,258.9830
P10304,H6,192.2107
P10305,A1,1310.4258
P10305,A2,1239.5278
P10305,A3,1452.3025
P10305,A4,1730.1412
P10305,A5,1432.2768
P10305,A6,1142.7735
P10305,B1,1447.6315
P10305,B2,1469.6860
P10305,B3,1367.1632
P10305,B4,1194.6417
P10305,B5,1512.0320
P10305,B6,1431.5887
P10305,C1,1513.4320
P10305,C2,1514.0064
P10305,C3,1345.2649
P10305,C4,1431.6820
P10305,C5,1413.5347
P10305,C6,1432.1694
P10305,D1,1572.5691
P10305,D2,1266.3843
P10305,D3,1331.0511
P10305,D4,1374.5497
P10305,D5,1299.5001
P10305,D6,1323.3526
P10305,E1,1381.4644
P10305,E2,1760.9115
P10305,E3,1093.1507
P10305,E4,1309.5607
P10305,E5,1379.5720
P10305,E6,1325.3343
P10305,F1,1370.4603
P10305,F2,1481.6157
P10305,F3,1278.5726
P10305,F4,1223.1277
P10305,F5,1240.7129
P10305,F6,1242.8581
P10305,G1,1418.5752
P10305,G2,1629.0989
P10305,G3,1408.9268
P10305,G4,1234.3857
P10305,G5,1099.9308
P10305,G6,1302.9048
P10305,H1,1238.9903
P10305,H2,1110.5291
P10305,H3,1372.5473
P10305,H4,1574.9985
P10305,H5,1436.1285
P10305,H6,1120.6025
P10306,A1,65.6759
P10306,A2,86.3032
P10306,A3,74.0198
P10306,A4,75.2451
P10306,A5,65.7264
P10306,A6,71.1173
P10306,B1,67.8494
P10306,B2,67.7531
P10306,B3,65.5398
P10306,B4,66.0348
P10306,B5,56.5111
P10306,B6,70.0709
P10306,C1,64.1738
P10306,C2,74.2864
P10306,C3,79.6890
P10306,C4,73.7791
P10306,C6,61.1966
P10306,D1,61.2669
P10306,D2,83.2093
P10306,D3,58.3541
P10306,D4,65.4267
P10306,D5,71.2213
P10306,D6,71.2742
P10306,E1,71.3691
P10306,E2,73.4265
P10306,E3,64.0897
P10306,E4,85.0636
P10306,E5,69.9784
P10306,E6,69.9657
P10306,F1,70.3101
P10306,F2,73.9540
P10306,F3,65.7875
P10306,F4,74.5414
P10306,F5,63.5910
P10306,F6,60.2833
P10306,G1,65.7641
P10306,G2,68.7049
P10306,G3,90.2967
P10306,G4,62.6590
P10306,G5,62.2211
P10306,G6,60.0796
P10306,H1,68.6723
P10306,H2,85.1682
P10306,H3,74.0320
P10306,H4,92.5538
P10306,H5,66.8098
P10306,H6,69.8376
P10307,A1,820.6566
P10307,A2,723.2084
P10307,A3,900.9503
P10307,A4,985.5731
P10307,A5,866.7688
P10307,A6,870.5390
P10307,B1,1248.2742
P10307,B2,1282.6132
P10307,B3,1309.6296
P10307,B4,574.2597
P10307,B5,547.9266
P10307,B6,601.3460
P10307,C1,832.8574
P10307,C2,696.6964
P10307,C3,843.8831
P10307,C4,1282.2083
P10307,C5,1093.4215
P10307,C6,1082.5741
P10307,D1,2702.8510
P10307,D2,2488.0878
P10307,D3,2922.8953
P10307,D4,505.1388
P10307,D5,610.4788
P10307,D6,498.4676
P10307,E1,714.9039
P10307,E2,792.6841
P10307,E3,871.9188
P10307,E4,797.2635
P10307,E5,772.3452
P10307,E6,768.0106
P10307,F1,1262.0206
P10307,F2,1357.6715
P10307,F3,1341.6867
P10307,F4,567.2180
P10307,F5,520.3969
P10307,F6,607.6530
P10307,G1,1015.9717
P10307,G2,836.3616
P10307,G3,854.8867
P10307,G4,1374.3403
P10307,G5,1401.2422
P10307,G6,1226.8670
P10307,H1,2300.8743
P10307,H2,2415.6394
P10307,H3,2703.7863
P10307,H6,542.0379
P10308,A1,469.5144
P10308,A2,453.2148
P10308,A3,396.7794
P10308,A4,370.9197
P10308,A5,399.0801
P10308,A6,396.8521
P10308,B1,365.9337
P10308,B2,420.7001
P10308,B3,396.4039
P10308,B4,433.3682
P10308,B5,381.8039
P10308,B6,395.6293
P10308,C1,434.6966
P10308,C2,416.8630
P10308,C3,347.2899
P10308,C4,433.7230
P10308,C5,387.0250
P10308,C6,404.0944
P10308,D1,470.2814
P10308,D2,516.8047
P10308,D3,388.6067
P10308,D4,461.7721
P10308,D5,304.7531
P10308,D6,498.6624
P10308,E1,368.4803
P10308,E2,423.0595
P10308,E3,421.8214
P10308,E4,356.9197
P10308,E5,370.8823
P10308,E6,462.1380
P10308,F1,454.1783
P10308,F2,397.8900
P10308,F3,399.0864
P10308,F4,417.6073
P10308,F5,436.4476
P10308,F6,581.2005
P10308,G1,416.2841
P10308,G2,332.3147
P10308,G3,439.8387
P10308,G4,395.0320
P10308,G5,438.0097
P10308,G6,372.3352
P10308,H1,416.0996
P10308,H2,359.5318
P10308,H3,335.5413
P10308,H4,422.4968
P10308,H5,395.9045
P10308,H6,402.9239
P10309,A1,347.9809
P10309,A2,385.6404
P10309,A3,412.6786
P10309,A4,385.8910
P10309,A5,357.8486
P10309,A6,368.0321
P10309,B1,346.6006
P10309,B2,344.2573
P10309,B3,413.3562
P10309,B4,351.5966
P10309,B6,327.5787
P10309,C1,423.6296
P10309,C2,403.8116
P10309,C3,345.6605
P10309,C4,375.4928
P10309,C5,379.2491
P10309,C6,393.0917
P10309,D1,358.5204
P10309,D2,323.5591
P10309,D3,466.6669
P10309,D4,430.5063
P10309,D5,359.0204
P10309,D6,336.7001
P10309,E1,390.3205
P10309,E2,393.8263
P10309,E3,410.9553
P10309,E4,390.1591
P10309,E5,378.7999
P10309,E6,378.5640
P10309,F1,400.2602
P10309,F2,367.0199
P10309,F3,334.4117
P10309,F4,359.1175
P10309,F5,330.0908
P10309,F6,368.6041
P10309,G1,422.7730
P10309,G2,381.7151
P10309,G3,384.4361
P10309,G4,490.3703
P10309,G5,370.3427
P10309,G6,369.1302
P10309,H1,299.4115
P10309,H2,358.9748
P10309,H3,351.9837
P10309,H4,447.9253
P10309,H5,407.3690
P10310,A1,1520.3953
P10310,A2,1357.8028
P10310,A3,1130.0546
P10310,A4,1350.2638
P10310,A5,1199.4874
P10310,A6,1198.1472
P10310,B1,1069.6584
P10310,B2,1207.6678
P10310,B3,1399.6340
P10310,B4,1183.9117
P10310,B5,1207.7284
P10310,B6,1093.1379
P10310,C1,1336.1749
P10310,C2,1082.4854
P10310,C3,1176.9863
P10310,C4,1106.1973
P10310,C5,1289.6648
P10310,C6,1148.0151
P10310,D1,1238.9282
P10310,D2,1242.7872
P10310,D3,1294.2755
P10310,D4,1266.6379
P10310,D5,1356.4085
P10310,D6,1264.0578
P10310,E1,923.0275
P10310,E2,1053.8959
P10310,E3,1294.9016
P10310,E4,1251.3190
P10310,E5,1143.3569
P10310,E6,1394.8889
P10310,F1,1332.1975
P10310,F2,989.9450
P10310,F3,1194.7776
P10310,F4,1105.5515
P10310,F5,1200.2552
P10310,F6,1284.4372
P10310,G1,1206.7039
P10310,G2,1247.1206
P10310,G3,1031.3432
P10310,G4,1411.7621
P10310,G5,1062.0674
P10310,G6,1105.2536
P10310,H1,1224.5030
P10310,H2,1308.7015
P10310,H3,1477.9856
P10310,H4,1490.8476
P10310,H5,1130.4170
P10310,H6,1314.4299
P10311,A1,1187.7976
P10311,A2,1051.5464
P10311,A3,1163.3922
P10311,A4,913.5530
P10311,A5,845.5330
P10311,A6,889.0021
P10311,B1,684.4653
P10311,B2,772.5671
P10311,B3,607.3724
P10311,B4,1310.5935
P10311,B5,1437.1984
P10311,B6,1215.8013
P10311,C1,968.9101
P10311,C2,1023.9131
P10311,C3,823.8223
P10311,C4,610.8820
P10311,C5,611.1563
P10311,C6,594.3607
P10311,D1,419.1431
P10311,D2,362.2838
P10311,D3,299.8888
P10311,D4,1308.0542
P10311,D5,1324.8242
P10311,D6,1530.5956
P10311,E1,1063.6254
P10311,E2,1146.3408
P10311,E3,1024.0583
P10311,E4,764.0262
P10311,E5,923.1641
P10311,E6,892.0792
P10311,F1,670.3839
P10311,F2,775.9800
P10311,F3,646.2399
P10311,F4,1105.7664
P10311,F5,1123.5523
P10311,F6,1358.1422
P10311,G1,949.2259
P10311,G2,914.2012
P10311,G3,811.2198
P10311,G4,537.3999
P10311,G5,661.9553
P10311,G6,599.0601
P10311,H1,353.1556
P10311,H2,358.1868
P10311,H3,326.1889
P10311,H4,1303.2397
P10311,H5,1260.2364
P10311,H6,1330.5591
P10312,A1,172.7368
P10312,A2,190.0182
P10312,A3,151.8657
P10312,A4,187.0299
P10312,A5,165.9550
P10312,A6,170.8374
P10312,B1,123.4186
P10312,B2,140.2725
P10312,B3,158.2660
P10312,B4,216.6065
P10312,B5,164.6429
P10312,B6,172.4901
P10312,C1,134.9070
P10312,C2,143.9535
P10312,C3,154.3553
P10312,C4,138.3030
P10312,C5,130.4122
P10312,C6,115.6734
P10312,D1,116.1233
P10312,D2,104.7673
P10312,D3,83.5179
P10312,D4,213.4184
P10312,D5,168.4383
P10312,D6,230.6310
P10312,E1,203.3702
P10312,E2,140.6232
P10312,E3,194.1013
P10312,E4,156.4216
P10312,E5,167.6992
P10312,E6,159.1469
P10312,F1,129.0397
P10312,F2,135.6937
P10312,F3,109.0866
P10312,F4,154.2614
P10312,F5,158.9875
P10312,F6,193.7444
P10312,G1,147.7183
P10312,G2,144.1062
P10312,G3,160.1900
P10312,G4,123.9536
P10312,G5,149.6246
P10312,G6,118.6134
P10312,H1,95.4145
P10312,H2,99.2523
P10312,H3,98.7717
P10312,H4,200.3026
P10312,H5,154.9756
P10312,H6,189.7665
P10313,A1,3755.0159
P10313,A2,2772.5732
P10313,A3,3657.4099
P10313,A4,3673.4278
P10313,A5,4290.3864
P10313,A6,4810.5621
P10313,B1,5938.3275
P10313,B2,6117.4830
P10313,B3,6367.3233
P10313,B4,2458.8429
P10313,B5,2847.0366
P10313,B6,3275.1378
P10313,C1,4375.5215
P10313,C2,3960.0347
P10313,C3,4409.0037
P10313,C4,5737.6428
P10313,C5,6409.8247
P10313,C6,5114.5337
P10313,D1,11491.3019
P10313,D2,12577.9108
P10313,D3,11143.2370
P10313,D4,2892.1811
P10313,D5,2648.9050
P10313,D6,2723.8156
P10313,E1,3389.2435
P10313,E2,3595.9349
P10313,E3,2883.6751
P10313,E4,3662.1368
P10313,E5,4596.7141
P10313,E6,4183.1810
P10313,F1,5942.0326
P10313,F2,5801.7032
P10313,F3,5897.4750
P10313,F4,2795.3581
P10313,F5,2944.8200
P10313,F6,2705.7769
P10313,G1,3589.9562
P10313,G2,4360.0073
P10313,G3,3526.1576
P10313,G4,5891.4742
P10313,G5,5631.2253
P10313,G6,5613.5050
P10313,H1,10191.2760
P10313,H2,11196.4162
P10313,H3,11190.7158
P10313,H4,2322.3030
P10313,H5,2923.3431
P10313,H6,2828.7120
P10314,A1,5771.7519
P10314,A2,6701.8484
P10314,A3,5691.5726
P10314,A4,5643.5870
P10314,A5,5903.5356
P10314,A6,5999.1804
P10314,B1,5551.3531
P10314,B2,7241.0360
P10314,B3,5940.9215
P10314,B4,5936.8307
P10314,B5,5352.8748
P10314,B6,6746.9984
P10314,C1,6192.6483
P10314,C2,6201.9088
P10314,C3,6152.4703
P10314,C4,6348.8311
P10314,C5,6149.4321
P10314,C6,5959.3664
P10314,D1,5642.3893
P10314,D2,5962.4995
P10314,D3,6234.3911
P10314,D4,6218.4959
